CEEB Code,School Name,City,State,Postcode
240989,GRACE BIBLE CHAPEL-CHRISTIAN GRAND,RAPIDS,MN,55744
240990,GRAND RAPIDS HIGH SCHOOL GRAND,RAPIDS,MN,55744
240995,YELLOW MEDICINE EAST HS GRANITE,FALLS,MN,56241
007125,MINNESOTA WEST CMTY TECH COLL GRANITE,FLS,MN,56241
240997,GRACE CHRISTIAN SCHOOL,GRASSTON,MN,55030
241000,GREENBUSH MIDDLE RIVER HS,GREENBUSH,MN,56726
240110,ATWATER-COSMOS-GROVE CITY HS GROVE,CITY,MN,56243
241012,GRYGLA SCHOOL,GRYGLA,MN,56727
241020,KITTSON CENTRAL HIGH SCHOOL,HALLOCK,MN,56728
241025,NORMAN COUNTY WEST HIGH SCHOOL,HALSTAD,MN,56548
241030,HANCOCK HIGH SCHOOL,HANCOCK,MN,56244
241045,FILLMORE CENTRAL HIGH SCHOOL,HARMONY,MN,55939
241050,HASTINGS HIGH SCHOOL,HASTINGS,MN,55033
004131,HASTINGS MIDDLE SCH HONORS PRG,HASTINGS,MN,55033
241055,HAWLEY HIGH SCHOOL,HAWLEY,MN,56549
241060,HAYFIELD HIGH SCHOOL,HAYFIELD,MN,55940
241065,BUFFALO LAKE-HECTOR HIGH SCH,HECTOR,MN,55342
241072,ED VISIONS OFF CAMPUS HS,HENDERSON,MN,56044
241371,MINNESOTA NEW COUNTRY SCHOOL,HENDERSON,MN,56044
241075,HENDRICK PUBLIC SCHOOL,HENDRICKS,MN,56136
241085,HENNING PUBLIC SCHOOL,HENNING,MN,56551
241090,HERMAN NORCROSS COMMUNITY SCH,HERMAN,MN,56248
240660,HERMANTOWN HIGH SCHOOL,HERMANTOWN,MN,55811
006275,HIBBING COMMUNITY COLLEGE,HIBBING,MN,55746
241100,HIBBING HIGH SCHOOL,HIBBING,MN,55746
241105,HILL CITY HIGH SCHOOL HILL,CITY,MN,55748
241110,HILLS-BEAVER CREEK HIGH SCHOOL,HILLS,MN,56138
241115,HINCKLEY-FINLAYSON HIGH SCHOOL,HINCKLEY,MN,55037
241135,HOLDINGFORD JUNIOR SENIOR HS,HOLDINGFORD,MN,56340
240262,CHESTERTON ACADEMY,HOPKINS,MN,55343
004773,BLAKE SCHOOL THE,HOPKINS,MN,55343
240018,UBAH MEDICAL ACADEMY CHRTR SCH,HOPKINS,MN,55343
241160,HOUSTON HIGH SCHOOL,HOUSTON,MN,55943
241161,MINNESOTA CENTER FOR ONLINE LEARNING,HOUSTON,MN,55943
241808,MINNESOTA VIRTUAL ACADEMY HS,HOUSTON,MN,55943
241165,HOWARD LAKE WAVERLY WINSTED HS HOWARD,LAKE,MN,55349
241175,HUTCHINSON HIGH SCHOOL,HUTCHINSON,MN,55350
241180,MAPLEWOOD ACADEMY,HUTCHINSON,MN,55350
241181,NEW CENTURY CHARTER SCHOOL,HUTCHINSON,MN,55350
241190,FALLS HIGH SCHOOL INTL,FALLS,MN,56649
006613,RAINY RIVER COMMUNITY COLLEGE INTL,FALLS,MN,56649
001637,RAINY RIVER CMTY COLLEGE INTL,FLS,MN,56649
242408,SIMLEY HIGH SCHOOL INVER GROVE,HGHT,MN,55076
006314,INVER HILLS STATE JR COLLEGE INVER GROVE,HGTS,MN,55076
006300,INVER HILLS CMTY COLLEGE INVR,GRHGT,MN,55076
241200,CHERRY HIGH SCHOOL,IRON,MN,55751
241205,ISLE HIGH SCHOOL,ISLE,MN,56342
241210,LINCOLN HIGH SCHOOL,IVANHOE,MN,56142
241215,JACKSON COUNTY CENTRAL HS,JACKSON,MN,56143
241220,JANESVILLE-WALDORF-PEMBERTN HS,JANESVILLE,MN,56048
241235,JORDAN HIGH SCHOOL,JORDAN,MN,55352
241238,HERITAGE CHRISTIAN SCHOOL,KARLSTAD,MN,56732
241240,TRI-COUNTY HIGH SCHOOL,KARLSTAD,MN,56732
241245,KASSON-MANTORVILLE HIGH SCHOOL,KASSON,MN,55944
241255,KELLIHER PUBLIC SCHOOL,KELLIHER,MN,56650
241275,KENYON-WANAMINGO HIGH SCHOOL,KENYON,MN,55946
241280,KMS HIGH SCHOOL,KERKHOVEN,MN,56252
241290,KIMBALL AREA HIGH SCHOOL,KIMBALL,MN,55353
241293,LA CRESCENT HIGH SCHOOL,LACRESCENT,MN,55947
241305,LINCOLN JUNIOR SENIOR HS LAKE,CITY,MN,55041
241310,LAKE CRYSTAL WELLCOME MEM SEC LAKE,CRYSTAL,MN,56055
241320,LAKE PARK/AUDUBON HIGH SCHOOL LAKE,PARK,MN,56554
241316,SIOUX VALLEY LUTHERAN SEC SCH,LAKEFIELD,MN,56150
241324,GLORY ACADEMY,LAKEVILLE,MN,55044
241325,LAKEVILLE NORTH HIGH SCHOOL,LAKEVILLE,MN,55044
241326,LAKEVILLE SOUTH HIGH SCHOOL,LAKEVILLE,MN,55044
241327,LINK12 LAKEVILLE,LAKEVILLE,MN,55044
241335,RED ROCK CENTRAL HIGH SCHOOL,LAMBERTON,MN,56152
241340,LANCASTER HIGH SCHOOL,LANCASTER,MN,56735
241345,LANESBORO HIGH SCHOOL,LANESBORO,MN,55949
241350,LAPORTE HIGH SCHOOL,LAPORTE,MN,56461
241358,YESHUA CHRISTIAN ACADEMY LE,CENTER,MN,56057
241360,LE ROY-OSTRANDER HIGH SCHOOL LE,ROY,MN,55951
241370,LESUEUR-HENDERSON HIGH SCHOOL LE,SUEUR,MN,56058
241365,LESTER PRAIRIE HIGH SCHOOL LESTER,PRAIRIE,MN,55354
242731,LIGHTHOUSE ED MINISTRIES LESTER,PRAIRIE,MN,55354
241375,LEWISTON-ALTURA HIGH SCHOOL,LEWISTON,MN,55952
241342,TRIO WOLF CREEK DISTANCE LRNG,LINDSTROM,MN,55045
241380,CHISAGO LAKES HIGH SCHOOL,LINDSTROM,MN,55045
241390,LITCHFIELD SENIOR HIGH SCHOOL,LITCHFIELD,MN,55355
241392,NORTHEAST METRO 916 AREA LTRNG LITTLE,CANADA,MN,55117
241395,LITTLE FALLS COMMUNITY HIGH SC LITTLE,FALLS,MN,56345
241398,LITTLE FALLS CONTINUING ED CTR LITTLE,FALLS,MN,56345
241399,NORTH STAR CHRISTIAN ACADEMY LITTLE,FALLS,MN,56345
241405,LITTLEFORK-BIG FALLS HS,LITTLEFORK,MN,56653
241415,LONG PRAIRIE-GREY EAGLE HS LONG,PRAIRIE,MN,56347
241424,ST JOHN VIANNEY ACADEMY LONG,PRAIRIE,MN,56347
241425,LUVERNE PUBLIC SCHOOL,LUVERNE,MN,56156
241430,LYLE PUBLIC SCHOOLS,LYLE,MN,55953
241440,MABEL CANTON HIGH SCHOOL,MABEL,MN,55954
241445,MADELIA JR-SR HIGH SCHOOL,MADELIA,MN,56062
241450,LAC QUI PARLE VALLEY HS,MADISON,MN,56256
241460,MAHNOMEN HIGH SCHOOL,MAHNOMEN,MN,56557
241461,MAHTOMEDI DIGITAL LRNG ACADEMY,MAHTOMEDI,MN,55115
241465,MAHTOMEDI HIGH SCHOOL,MAHTOMEDI,MN,55115
006035,BETHANY LUTHERAN COLLEGE,MANKATO,MN,56001
241473,CENTRAL HIGH SCHOOL,MANKATO,MN,56001
241476,GRACE CHRISTIAN SCHOOL,MANKATO,MN,56001
241478,IMMANUEL LUTHERAN HIGH SCHOOL,MANKATO,MN,56001
241480,LOYOLA HIGH SCHOOL,MANKATO,MN,56001
241484,MANKATO EAST HIGH SCHOOL,MANKATO,MN,56001
241485,MANKATO WEST HIGH SCHOOL,MANKATO,MN,56002
241487,KATO PUBLIC CHARTER SCHOOL,MANKATO,MN,56001
002453,RASMUSSEN COLLEGE MANKATO,MANKATO,MN,56001
006677,MINNESOTA STATE UNIV MANKATO,MANKATO,MN,56001
240578,HERITAGE CHRISTIAN ACADEMY MAPLE,GROVE,MN,55311
241489,MAPLE GROVE SENIOR HIGH SCH MAPLE,GROVE,MN,55369
240647,PARNASSUS PREPARATORY SCHOOL MAPLE,GROVE,MN,55369
004758,DISTRICT 279 OVERALL MAPLE,GROVE,MN,55369
241490,MAPLE LAKE HIGH SCHOOL MAPLE,LAKE,MN,55358
241495,MAPLE RIVER HIGH SCHOOL,MAPLETON,MN,56065
242217,HILL-MURRAY SCHOOL,MAPLEWOOD,MN,55109
241510,MARSHALL SENIOR HIGH SCHOOL,MARSHALL,MN,56258
006703,SOUTHWST MINNESOTA STATE UNIV,MARSHALL,MN,56258
241513,LUTHERAN HIGH SCHOOL,MAYER,MN,55360
241530,MCGREGOR HIGH SCHOOL,MCGREGOR,MN,55760
241531,MINISINAAKWAANG LDRSHP ACAD,MCGREGOR,MN,55760
241545,MEDFORD HIGH SCHOOL,MEDFORD,MN,55049
241550,MELROSE AREA HIGH SCHOOL,MELROSE,MN,56352
241555,MENAHGA HIGH SCHOOL,MENAHGA,MN,56464
242240,CONVENT OF THE VISITATION SCH MENDOTA,HEIGHTS,MN,55120
242320,SAINT THOMAS ACADEMY MENDOTA,HEIGHTS,MN,55120
242675,HENRY SIBLEY HIGH SCHOOL MENDOTA,HEIGHTS,MN,55118
001210,BROWN COLLEGE MN MENDOTA,HTS,MN,55120
241570,MILACA HIGH SCHOOL,MILACA,MN,56353
007072,BETHLEHEM COLLEGE AND SEMINARY,MINNEAPLS,MN,55415
006701,COLLEGE OF ST CATHERINE,MINNEAPOLIS,MN,55454
240280,EDOPTIONS ACADEMY,MINNEAPOLIS,MN,55437
241583,METRO SCHOOLS COLLEGE PREP,MINNEAPOLIS,MN,55406
241584,LINCOLN INTERNATIONAL HS,MINNEAPOLIS,MN,55404
241589,FOUR DIRECTIONS CHARTER SCHOOL,MINNEAPOLIS,MN,55411
241594,CENTER SCHOOL,MINNEAPOLIS,MN,55404
241600,DE LA SALLE HIGH SCHOOL,MINNEAPOLIS,MN,55401
241601,BROADWAY HIGH SCHOOL,MINNEAPOLIS,MN,55406
241602,MINNESOTA INTERNSHIP CENTER CH,MINNEAPOLIS,MN,55413
241604,TRANSITION PLUS,MINNEAPOLIS,MN,55407
241610,EDISON SENIOR HIGH SCHOOL,MINNEAPOLIS,MN,55418
241616,LORING-NICOLLET ALTERNATIVE SC,MINNEAPOLIS,MN,55403
241621,MERC ALTERNATIVE HIGH SCHOOL,MINNEAPOLIS,MN,55404
241622,MINNESOTA TEEN CHALLENGE ACAD,MINNEAPOLIS,MN,55404
241624,FAIR SCHOOL DOWNTOWN,MINNEAPOLIS,MN,55403
241625,MINNEHAHA ACADEMY,MINNEAPOLIS,MN,55406
241626,MENLO PARK ALTERNATIVE SCHOOL,MINNEAPOLIS,MN,55413
241630,NORTH COMMUNITY HIGH SCHOOL,MINNEAPOLIS,MN,55411
241634,NORTH COMM HS ACDMY ARTS COMM,MINNEAPOLIS,MN,55411
241635,BLAKE SCHOOL-NORTHRUP CAMPUS,MINNEAPOLIS,MN,55403
241638,HOPE ACADEMY,MINNEAPOLIS,MN,55404
241639,EL COLEGIO CHARTER SCHOOL,MINNEAPOLIS,MN,55407
241645,PATRICK HENRY HIGH SCHOOL,MINNEAPOLIS,MN,55412
241647,PCYC ALTERNATIVE SCHOOL,MINNEAPOLIS,MN,55411
241660,AMERICAN INDIAN OIC CAREER,MINNEAPOLIS,MN,55404
241673,SECOND FOUNDATION SCHOOL,MINNEAPOLIS,MN,55414
241675,SOUTH HIGH SCHOOL,MINNEAPOLIS,MN,55407
241680,SOUTHWEST HIGH SCHOOL,MINNEAPOLIS,MN,55410
241685,ROOSEVELT HIGH SCHOOL,MINNEAPOLIS,MN,55406
241686,DUNWOODY ACADEMY HIGH SCHOOL,MINNEAPOLIS,MN,55411
241691,MINNEAPOLIS URBAN LEAGUE ST AC,MINNEAPOLIS,MN,55404
241693,CRISTO REY JESUIT HIGH SCHOOL,MINNEAPOLIS,MN,55408
241694,VOLUNTEERS OF AMERICA HS,MINNEAPOLIS,MN,55404
241695,WASHBURN SENIOR HIGH SCHOOL,MINNEAPOLIS,MN,55419
241701,PEASE ACADEMY,MINNEAPOLIS,MN,55414
241702,WELLSTONE INTERNATIONAL HS,MINNEAPOLIS,MN,55407
241706,HERITAGE ACADEMY,MINNEAPOLIS,MN,55414
241707,MTS LEADERSHIP ACADEMY,MINNEAPOLIS,MN,55406
241709,LEARNING FOR LEADERSHIP CHARTER SCHOOL,MINNEAPOLIS,MN,55418
241778,CALVIN SCHOOL,MINNEAPOLIS,MN,55422
242259,BRYANT AVENUE BAPTIST SCHOOL,MINNEAPOLIS,MN,55419
242268,AUGSBURG FAIRVIEW ACADEMY,MINNEAPOLIS,MN,55404
241636,MINNEAPOLIS COLLEGE PREPARATORY SCHOOL,MINNEAPOLIS,MN,55411
241637,GAIA DEMOCRATIC SCHOOL,MINNEAPOLIS,MN,55403
249002,WAYZATA EAST MIDDLE SCHOOL,MINNEAPOLIS,MN,55441
249003,FINE ARTS INTERDISCIPLINARY MIDDLE SCHOOL,MINNEAPOLIS,MN,55422
241651,HIAWATHA COLLEGIATE HIGH SCHL,MINNEAPOLIS,MN,55406
249007,TORAH ACADEMY,MINNEAPOLIS,MN,55416
249005,LAKE NOKOMIS COMMUNITY SCHOOL - KEEWAYDIN,MINNEAPOLIS,MN,55417
240008,MPS ONLINE LEARNING PROGRAM,MINNEAPOLIS,MN,55411
000239,KLOBUCHER AMY,MINNEAPOLIS,MN,55415
001744,MINNEAPOLIS CC UPBRD,MINNEAPOLIS,MN,55403
001867,MINNEAPOLIS PUB SCH TLNT SRCH,MINNEAPOLIS,MN,55413
002265,DUNWOODY COLLEGE TECHNOLOGY,MINNEAPOLIS,MN,55403
002332,ART INSTITUTES INTL MN,MINNEAPOLIS,MN,55402
003311,ACADEMY COLLEGE,MINNEAPOLIS,MN,55420
003829,CAPELLA UNIVERSITY,MINNEAPOLIS,MN,55402
004397,UNIV MINN SCHOOL OF DENTISTRY,MINNEAPOLIS,MN,55455
006014,AUGSBURG UNIVERSITY,MINNEAPOLIS,MN,55454
006411,MINNEAPOLIS COLL ART DESIGN,MINNEAPOLIS,MN,55404
006434,MINNEAPOLIS CMNTY TECHNCL COLG,MINNEAPOLIS,MN,55403
006461,INSTITUTE OF PROD & RECORDING,MINNEAPOLIS,MN,55401
006874,UNIV MINNESOTA MINNEAPOLIS,MINNEAPOLIS,MN,55455
009363,NAVCRUITDIST MINNPLS,MINNEAPOLIS,MN,55401
240013,VENTURE ACADEMY,MINNEAPOLIS,MN,55414
000051,NORTH CENTRAL UNIVERSITY,MINNEAPOLIS,MN,55404
000681,BETHANY GLOBAL UNIVERSITY,MINNEAPOLIS,MN,55438
241705,MINNEOTA HIGH SCHOOL,MINNEOTA,MN,56264
240699,EAGLE RIDGE ACADEMY,MINNETONKA,MN,55343
240780,MINNETONKA HIGH SCHOOL,MINNETONKA,MN,55345
241153,HOPKINS HIGH SCHOOL,MINNETONKA,MN,55305
241712,EPSILON PROGRAM,MINNETONKA,MN,55345
241713,MINNETONKA CHRISTIAN ACADEMY,MINNETONKA,MN,55345
249001,MINNETONKA MIDDLE SCHOOL EAST,MINNETONKA,MN,55345
003865,MINNETONKA JR HS TALENT SEARCH,MINNETONKA,MN,55345
240151,ACADEMY OF WHOLE LEARNING,MINNETONKA,MN,55345
241715,MONTEVIDEO SENIOR HIGH SCHOOL,MONTEVIDEO,MN,56265
241355,TRI-CITY UNITED HIGH SCHOOL,MONTGOMERY,MN,56069
241725,MONTICELLO HIGH SCHOOL,MONTICELLO,MN,55362
241714,HOLY SPIRIT ACADEMY,MONTICELLO,MN,55362
241735,MOORHEAD HIGH SCHOOL,MOORHEAD,MN,56560
241736,PARK CHRISTIAN SCHOOL,MOORHEAD,MN,56560
241737,RED RIVER ALT LEARNING CENTER,MOORHEAD,MN,56560
241738,YOUTH EDUCATIONAL SERVICES,MOORHEAD,MN,56560
006113,CONCORDIA COLLEGE MOORHEAD MN,MOORHEAD,MN,56562
006678,MINNESOTA STATE UNIV MOORHEAD,MOORHEAD,MN,56563
241740,MOOSE LAKE HIGH SCHOOL MOOSE,LAKE,MN,55767
241745,MORA HIGH SCHOOL,MORA,MN,55051
241750,CEDAR MOUNTAIN HIGH SCHOOL,MORGAN,MN,56266
241755,MORRIS AREA HIGH SCHOOL,MORRIS,MN,56267
006890,UNIV MINNESOTA MORRIS,MORRIS,MN,56267
241775,MOUND WESTONKA HIGH SCHOOL,MOUND,MN,55364
241780,MOUNTAIN IRON/BUHL HIGH SCHOOL MOUNTAIN,IRON,MN,55768
241785,MOUNTAIN LAKE PUBLIC SCHOOL MOUNTAIN,LAKE,MN,56159
241784,MOUNTAIN LAKE CHRISTIAN MT,LAKE,MN,56159
007124,SOUTH CENTRAL TECH COLLEGE N,MANKATO,MN,56003
241794,CLOVERDALE CHRISTIAN SCHOOL,NASHWAUK,MN,55769
241795,NASHWAUK-KEEWATIN HIGH SCHOOL,NASHWAUK,MN,55769
241800,NEVIS HIGH SCHOOL,NEVIS,MN,56467
241809,ACADEMY OF BIOSCIENCE NEW,BRIGHTON,MN,55112
242263,IRONDALE SENIOR HIGH SCHOOL NEW,BRIGHTON,MN,55112
241597,ROBBINSDALE COOPER HIGH SCHOOL NEW,HOPE,MN,55428
242093,NORTH EDUCATION CENTER NEW,HOPE,MN,55428
241815,NEW LONDON-SPICER HIGH SCHOOL NEW,LONDON,MN,56273
241820,NEW PRAGUE HIGH SCHOOL NEW,PRAGUE,MN,56071
241825,NRHEG HIGH SCHOOL NEW,RICHLAND,MN,56072
241826,MINNESOTA VALLEY LUTHERAN H S NEW,ULM,MN,56073
241827,CATHEDRAL HIGH SCHOOL NEW,ULM,MN,56073
241829,NEW ULM CHRISTIAN SCHOOL NEW,ULM,MN,56073
241830,NEW ULM SENIOR HIGH SCHOOL NEW,ULM,MN,56073
241833,RIVER BEND AREA LEARNING CTR NEW,ULM,MN,56073
006435,MARTIN LUTHER COLLEGE NEW,ULM,MN,56073
241840,NEW YORK MILLS HIGH SCHOOL NEW YORK,MILLS,MN,56567
241810,MARSHALL COUNTY CENTRAL HS,NEWFOLDEN,MN,56738
241845,NICOLLET HIGH SCHOOL,NICOLLET,MN,56074
241850,NORTH BRANCH HIGH SCHOOL NORTH,BRANCH,MN,55056
240012,VERITAS ACADEMY NORTH,BRANCH,MN,55056
241865,NORTH HIGH SCHOOL NORTH ST,PAUL,MN,55109
241855,NORTHFIELD HIGH SCHOOL,NORTHFIELD,MN,55057
241856,ARCADIA CHARTER SCHOOL,NORTHFIELD,MN,55057
241858,VILLAGE SCHOOL OF NORTHFIELD,NORTHFIELD,MN,55057
006081,CARLETON COLLEGE,NORTHFIELD,MN,55057
006638,SAINT OLAF COLLEGE,NORTHFIELD,MN,55057
241860,NORTHOME SCHOOL,NORTHOME,MN,56661
241862,MARTIN LUTHER HIGH SCHOOL,NORTHROP,MN,56075
241870,CENTRAL HIGH SCHOOL NORWOOD YOUNG,AM,MN,55368
242327,TARTAN SENIOR HIGH SCHOOL,OAKDALE,MN,55128
241880,OGILVIE HIGH SCHOOL,OGILVIE,MN,56358
241315,HERON LAKE OKABENA HIGH SCHOOL,OKABENA,MN,56161
241890,RED LAKE COUNTY CENTRAL HS,OKLEE,MN,56742
241895,BOLD HIGH SCHOOL,OLIVIA,MN,56277
241903,NAY AH SHING HIGH,ONAMIA,MN,56359
241905,ONAMIA HIGH SCHOOL,ONAMIA,MN,56359
241410,ORONO HIGH SCHOOL,ORONO,MN,55356
241915,ORTONVILLE HIGH SCHOOL,ORTONVILLE,MN,56278
241920,OSAKIS JUNIOR SENIOR HS,OSAKIS,MN,56360
241924,LAKES AREA CHARTER SCHOOL,OSAKIS,MN,56360
240324,ACHIEVE,OSSEO,MN,55369
241930,OSSEO HIGH SCHOOL,OSSEO,MN,55369
241932,EL SHADDAI SCHOOL,OWATONNA,MN,55060
241934,OWATONNA CHRISTIAN SCHOOL,OWATONNA,MN,55060
241935,OWATONNA HIGH SCHOOL,OWATONNA,MN,55060
000260,PILLSBURY BAPTIST BIBLE COLL,OWATONNA,MN,55060
241948,FIRST BAPTIST CHRISTIAN SCHOOL PARK,RAPIDS,MN,56470
241950,PARK RAPIDS AREA HIGH SCHOOL PARK,RAPIDS,MN,56470
241945,PARKERS PRAIRIE HIGH SCHOOL PARKERS,PRAIRIE,MN,56361
241955,PAYNESVILLE AREA SCHOOLS,PAYNESVILLE,MN,56362
241960,PELICAN RAPIDS HIGH SCHOOL PELICAN,RAPIDS,MN,56572
241970,PEQUOT LAKES HIGH SCHOOL PEQUOT,LAKES,MN,56472
241975,PERHAM HIGH SCHOOL,PERHAM,MN,56573
241987,PIERZ-HEALY HIGH SCHOOL,PIERZ,MN,56364
241990,PILLAGER HIGH SCHOOL,PILLAGER,MN,56473
241995,PINE CITY HIGH SCHOOL PINE,CITY,MN,55063
007118,PINE TECHNICAL COLLEGE PINE,CITY,MN,55063
242000,PINE ISLAND HIGH SCHOOL PINE,ISLAND,MN,55963
242005,PINE RIVER-BACKUS HIGH SCHOOL PINE,RIVER,MN,56474
242010,PIPESTONE AREA HIGH SCHOOL,PIPESTONE,MN,56164
242015,PLAINVIEW-ELGIN-MILLVILLE HS,PLAINVIEW,MN,55964
240707,EXCEL HIGH SCHOOL,PLYMOUTH,MN,55447
241611,FOURTH BAPTIST CHRISTIAN SCH,PLYMOUTH,MN,55441
241627,ROBBINSDALE ARMSTRONG HIGH SCH,PLYMOUTH,MN,55441
242021,PROVIDENCE ACADEMY,PLYMOUTH,MN,55446
242208,WEST LUTHERAN HIGH SCHOOL,PLYMOUTH,MN,55447
242650,WAYZATA HIGH SCHOOL,PLYMOUTH,MN,55446
241586,BRIGHTMONT ACADEMY - PLYMOUTH,PLYMOUTH,MN,55447
240003,NORTHGATE ACADEMY,PLYMOUTH,MN,55447
242030,PRINCETON HIGH SCHOOL,PRINCETON,MN,55371
240011,PRINCETON ONLINE ACADEMY,PRINCETON,MN,55371
242033,CENTRAL MINNESOTA CHRISTIAN SC,PRINSBURG,MN,56281
242034,PRIOR LAKE CHRISTIAN ACADEMY PRIOR,LAKE,MN,55372
242040,PROCTOR SENIOR HIGH SCHOOL,PROCTOR,MN,55810
240077,PACT CHARTER SCHOOL,RAMSEY,MN,55303
242045,RANDOLPH HIGH SCHOOL,RANDOLPH,MN,55065
242065,LAFAYETTE HIGH SCHOOL RED LAKE,FALLS,MN,56750
242070,RED WING HIGH SCHOOL RED,WING,MN,55066
242072,WALTER H MAGINNIS HIGH SCHOOL RED,WING,MN,55066
007123,MINNESOTA STATE COLL SE TECH RED,WING,MN,55066
242060,REDLAKE HIGH SCHOOL,REDLAKE,MN,56671
242075,REDWOOD VALLEY HIGH SCHOOL REDWOOD,FALLS,MN,56283
242079,EAGLE COUNTRY CHRISTIAN ACAD,REMER,MN,56672
242080,NORTHLAND HIGH SCHOOL,REMER,MN,56672
242085,RENVILLE COUNTY WEST HS,RENVILLE,MN,56284
241585,ACADEMY OF HOLY ANGELS,RICHFIELD,MN,55423
241650,RICHFIELD SENIOR HIGH SCHOOL,RICHFIELD,MN,55423
241698,WATERSHED HIGH SCHOOL,RICHFIELD,MN,55423
242086,SOUTH EDUCATION CENTER ALT,RICHFIELD,MN,55423
003313,MINNESOTA SCH BUSINESS RCHFLD,RICHFIELD,MN,55423
006610,ROCHESTER CMTY & TECH COLLEGE,ROCHESTER,MN,55904
242092,CENTURY HIGH SCHOOL,ROCHESTER,MN,55906
242095,FAITH CHRISTIAN SCHOOL,ROCHESTER,MN,55904
242099,VICTORY CHRISTIAN ACADEMY,ROCHESTER,MN,55904
242100,JOHN MARSHALL HIGH SCHOOL,ROCHESTER,MN,55901
242102,ROCHESTER LOURDES HIGH SCHOOL,ROCHESTER,MN,55901
242103,MAYO HIGH SCHOOL,ROCHESTER,MN,55904
242104,SCHAEFFER ACADEMY,ROCHESTER,MN,55906
242108,ROCHESTER OFF CAMPUS CHARTER H,ROCHESTER,MN,55901
242107,ROCHESTER STEM ACADEMY,ROCHESTER,MN,55902
005824,ROCHESTER SC DIST HIGH POTNTL,ROCHESTER,MN,55904
005839,MAYO SCHOOL OF HEALTH SCIENCES,ROCHESTER,MN,55905
005877,UNIVERSITY MN ROCHESTER,ROCHESTER,MN,55904
006412,CROSSROADS COLLEGE,ROCHESTER,MN,55902
006597,WALZ TIM,ROCHESTER,MN,55901
007120,ROCHESTER COMM AND TECH COLL,ROCHESTER,MN,55904
240137,ROCHESTER BEACON ACADEMY,ROCHESTER,MN,55901
242105,ROCKFORD HIGH SCHOOL,ROCKFORD,MN,55373
242110,ROGERS HIGH SCHOOL,ROGERS,MN,55374
242115,ROSEAU HIGH SCHOOL,ROSEAU,MN,56751
242125,ROSEMOUNT HIGH SCHOOL,ROSEMOUNT,MN,55068
242126,FIRST BAPTIST HIGH SCHOOL,ROSEMOUNT,MN,55068
242129,INTER SCHOOL DIST 917 DCALS,ROSEMOUNT,MN,55068
007149,DAKOTA COUNTY TECH COLL,ROSEMOUNT,MN,55068
242128,FAIRVIEW ALTERNATIVE HIGH SCH,ROSEVILLE,MN,55113
242215,ROSEVILLE AREA HIGH SCHOOL,ROSEVILLE,MN,55113
005358,NATIONAL AMERICAN UNIVERSITY,ROSEVILLE,MN,55113
007126,MINNEAPOLIS BUSINESS COLLEGE,ROSEVILLE,MN,55113
242130,ROTHSAY HIGH SCHOOL,ROTHSAY,MN,56579
242131,LEARN AT MY PACE ONLINE SCHOOL,ROTHSAY,MN,56579
242135,ROUND LAKE-BREWSTER HS ROUND,LAKE,MN,56167
242140,ROYALTON HIGH SCHOOL,ROYALTON,MN,56373
242145,RUSH CITY HIGH SCHOOL RUSH,CITY,MN,55069
242150,RUSHFORD PETERSON SCHOOL,RUSHFORD,MN,55971
242170,SAINT CHARLES HIGH SCHOOL SAINT,CHARLES,MN,55972
242175,SAINT CLAIR HIGH SCHOOL SAINT,CLAIR,MN,56080
242180,CATHEDRAL HIGH SCHOOL SAINT,CLOUD,MN,56303
242182,GRANITE CITY BAPTIST ACADEMY SAINT,CLOUD,MN,56303
242185,TECH HIGH SCHOOL SAINT,CLOUD,MN,56301
242187,SAINT CLOUD CHRISTIAN SCHOOL SAINT,CLOUD,MN,56304
242364,NORTHLAND CHRISTIAN SCHOOL SAINT,CLOUD,MN,56304
242177,SAINT ROBERT BELLARMINE ACDMY SAINT,CLOUD,MN,56301
242193,SAINT FRANCIS CHRISTIAN SCHOOL SAINT,FRANCIS,MN,55070
242195,SAINT JAMES HIGH SCHOOL SAINT,JAMES,MN,56081
242202,BENILDE-ST MARGARET'S SCHOOL SAINT LOUIS,PARK,MN,55416
242203,GROVES ACADEMY SAINT LOUIS,PARK,MN,55416
242205,SAINT LOUIS PARK HIGH SCHOOL SAINT LOUIS,PARK,MN,55426
240017,ARETE ACADEMY SAINT LOUIS,PARK,MN,55416
242209,ST MICHAEL-ALBERTVLLE SCHOOL SAINT,MICHAEL,MN,55376
241193,STEP ACADEMY SAINT,PAUL,MN,55106
241582,HMONG COLLEGE PREP ACADEMY SAINT,PAUL,MN,55108
241633,MINNESOTA VIRTUAL HIGH SCHOOL SAINT,PAUL,MN,55101
241644,SKILLS FOR TOMORROW HIGH SCH SAINT,PAUL,MN,55104
241681,MINNESOTA ONLINE HIGH SCHOOL SAINT,PAUL,MN,55114
241689,MINNESOTA CONNECTIONS ACADEMY SAINT,PAUL,MN,55108
242119,AREA LEARNING CENTER SAINT,PAUL,MN,55124
242220,AGAPE HIGH SCHOOL SAINT,PAUL,MN,55104
242221,AVALON SCHOOL SAINT,PAUL,MN,55114
242223,ALC CREATIVE ARTS HIGH SCHOOL SAINT,PAUL,MN,55101
242224,WASHINGTON TECHNOLOGY MAGNET SAINT,PAUL,MN,55117
242228,BLUESKY CHARTER SCHOOL SAINT,PAUL,MN,55118
242230,CENTRAL HIGH SCHOOL SAINT,PAUL,MN,55104
